"CODETYPE","SOURCEVALUE","TARGETVALUE","DESCRIPTION","NUMCODE","RANK","NUMERIC1"
2005,"HYI","1820","HMP HOLLOWAY",0,0,0
2005,"ISI","1960","HMYOI ISIS",0,0,0
2005,"IWI","2040","HMP ISLE OF WIGHT",0,0,0
2005,"KMI","610","HMP KIRKHAM",0,0,0
2005,"KTI","1930","HMP KENNETT",0,0,0
2005,"KVI","680","HMP KIRKLEVINGTON",0,0,0
2005,"LAI","620","HMP LANCASTER",0,0,0
2005,"LCI","900","HMP LEICESTER",0,0,0
2005,"LEI","730","HMP LEEDS",0,0,0
2005,"LFI","570","HMYOI LANCASTER FARMS",0,0,0
2005,"LGI","810","HMP LOWDHAM GRANGE",0,0,0
2005,"LHI","740","HMP LINDHOLME",0,0,0
2005,"LII","800","HMP LINCOLN",0,0,0
2005,"LLI","1640","HMP LONG LARTIN",0,0,0
2005,"LMI","1300","HMP LATCHMERE HOUSE",0,0,0
2005,"LNI","1830","HMP LOW NEWTON",0,0,0
2005,"LPI","550","HMP LIVERPOOL",0,0,0
2005,"LTI","1130","HMP LITTLEHEY",0,0,0
2005,"LWI","1420","HMP LEWES",0,0,0
2005,"LYI","1550","HMP LEYHILL",0,0,0
2005,"MDI","750","HMP MOORLAND",0,0,0
2005,"MHI","1880","HMP MORTON HALL",0,0,0
2005,"MRI","1680","HMP MANCHESTER",0,0,0
2005,"MSI","1430","HMP MAIDSTONE",0,0,0
2005,"MTI","1150","HMP THE MOUNT",0,0,0
2005,"MWI","5010","STC MEDWAY",0,0,0
2005,"NEI","1900","HMP EDMUNDS HILL",0,0,0
2005,"NHI","1840","HMP NEW HALL",0,0,0
2005,"NLI","2000","HMP NORTHUMBERLAND",0,0,0
2005,"NMI","830","HMP NOTTINGHAM",0,0,0
2005,"NNI","760","HMYOI NORTHALLERTON",0,0,0
2005,"NSI","820","HMP NORTH SEA CAMP",0,0,0
2005,"NWI","1140","HMRC NORWICH",0,0,0
2005,"ONI","940","HMP ONLEY",0,0,0
2005,"OWI","1980","HMP OAKWOOD",0,0,0
2005,"PBI","1920","HMP PETERBOROUGH",0,0,0
2005,"PDI","1590","HMYOI PORTLAND",0,0,0
2005,"PFI","1950","HMP PETERBOROUGH - FEMALE",0,0,0
2005,"PKI","1260","HMP PARKHURST",0,0,0
2005,"PNI","630","HMP PRESTON",0,0,0
2005,"PRI","1060","HMP PARC",0,0,0
2005,"PTI","1250","HMP KINGSTON",0,0,0
2005,"PVI","1310","HMP PENTONVILLE",0,0,0
2005,"RCI","1440","HMRC ROCHESTER",0,0,0
2005,"RDI","1270","HMRC READING",0,0,0
2005,"RHI","910","HMP RYE HILL",0,0,0
2005,"RNI","840","HMP RANBY",0,0,0
2005,"RSI","560","HMRC RISLEY",0,0,0
2005,"SDI","1850","HMP SEND",0,0,0
2005,"SFI","1020","HMP STAFFORD",0,0,0
2005,"SHI","1040","HMYOI STOKE HEATH",0,0,0
2005,"SKI","920","HMP STOCKEN",0,0,0
2005,"SLI","1460","HMP SWALESIDE",0,0,0
2005,"SMI","1560","HMP SHEPTON MALLET",0,0,0
2005,"SNI","1030","HMP SWINFEN HALL",0,0,0
2005,"SPI","1230","HMP SPRING HILL",0,0,0
2005,"STI","1860","HMP STYAL",0,0,0
2005,"SUI","850","HMP SUDBURY",0,0,0
2005,"SWI","1070","HMP SWANSEA",0,0,0
2005,"SYI","1010","HMP SHREWSBURY",0,0,0
2005,"TCI","580","HMYOI THORN CROSS",0,0,0
2005,"TSI","1990","HMP THAMESIDE",0,0,0
2005,"UKI","1080","HMP USK",0,0,0
2005,"UPI","1970","HMP PRESCOED",0,0,0
2005,"VEI","1570","HMP THE VERNE",0,0,0
2005,"WAI","1580","HMP THE WEARE",0,0,0
2005,"WBI","930","HMP WELLINGBOROUGH",0,0,0
2005,"WCI","1280","HMP WINCHESTER",0,0,0
2005,"WDI","1650","HMP WAKEFIELD",0,0,0
2016,"R10","R10","Paid Work - Retail and Wholesale",0,0,0
2016,"R11","R11","Paid Work - Manufacturing",0,0,0
2016,"R12","R12","Paid Work - Catering and Hospitality",0,0,0
2016,"R13","R13","Paid Work - Transportation and Storage",0,0,0
2016,"R14","R14","Paid Work - Construction and Recycling",0,0,0
2016,"R15","R15","Paid Work - IT and Communication",0,0,0
2016,"R16","R16","Paid Work - Agriculture and Horticulture",0,0,0
2016,"R17","R17","Paid Work - Other",0,0,0
2016,"R18","R18","Unpaid Work - Retail and Wholesale",0,0,0
2016,"R19","R19","Unpaid Work - Manufacturing",0,0,0
2016,"R20","R20","Unpaid Work - Catering and Hospitality",0,0,0
2016,"R21","R21","Unpaid Work - Transportation and Storage",0,0,0
2016,"R22","R22","Unpaid Work - Construction and Recycling",0,0,0
2016,"R23","R23","Unpaid Work - IT and Communication",0,0,0
2016,"R24","R24","Unpaid Work - Agriculture and Horticulture",0,0,0
2016,"R25","R25","Unpaid Work - Other",0,0,0
